"ensembl_gene_id"	"hgnc_symbol"	"entrezgene"
"48820"	"ENSG00000175329"	"ISX"	91464
"48821"	"ENSG00000256298"	""	NA
"48822"	"ENSG00000172803"	"SNX32"	254122
"48823"	"ENSG00000284698"	""	NA
"48824"	"ENSG00000187800"	"PEAR1"	375033
"48825"	"ENSG00000234992"	"GPR53P"	NA
"48826"	"ENSG00000218586"	""	NA
"48827"	"ENSG00000235666"	"SUMO2P1"	NA
"48828"	"ENSG00000259029"	"DUX4L18"	NA
"48829"	"ENSG00000198242"	"RPL23A"	6147
"48830"	"ENSG00000232987"	"LINC01219"	104355220
"48831"	"ENSG00000196860"	"TOMM20L"	387990
"48832"	"ENSG00000236343"	"EI24P4"	NA
"48833"	"ENSG00000214035"	""	NA
"48834"	"ENSG00000258013"	"RPL3P13"	NA
"48835"	"ENSG00000069493"	"CLEC2D"	29121
"48836"	"ENSG00000282852"	""	NA
"48837"	"ENSG00000116396"	"KCNC4"	3749
"48838"	"ENSG00000223604"	""	NA
"48839"	"ENSG00000229503"	""	NA
"48840"	"ENSG00000172757"	"CFL1"	1072
"48841"	"ENSG00000187123"	"LYPD6"	130574
"48842"	"ENSG00000177191"	"B3GNT8"	374907
"48843"	"ENSG00000232144"	"PSAT1P2"	NA
"48844"	"ENSG00000256906"	"LINC02419"	NA
"48845"	"ENSG00000123810"	"B9D2"	80776
"48846"	"ENSG00000279193"	""	NA
"48847"	"ENSG00000143374"	"TARS2"	80222
"48848"	"ENSG00000270936"	""	NA
"48849"	"ENSG00000198492"	"YTHDF2"	51441
"48850"	"ENSG00000054392"	"HHAT"	55733
"48851"	"ENSG00000165917"	"RAPSN"	5913
"48852"	"ENSG00000142039"	"CCDC97"	90324
"48853"	"ENSG00000268047"	""	NA
"48854"	"ENSG00000250371"	""	NA
"48855"	"ENSG00000268006"	"PTOV1-AS1"	100506033
"48856"	"ENSG00000250098"	""	NA
"48857"	"ENSG00000161640"	"SIGLEC11"	114132
"48858"	"ENSG00000264577"	""	NA
"48859"	"ENSG00000179862"	"CITED4"	163732
"48860"	"ENSG00000271564"	"LINC02333"	103191607
"48861"	"ENSG00000268475"	""	NA
"48862"	"ENSG00000276909"	""	NA
"48863"	"ENSG00000229105"	"ASTN2-AS1"	100128505
"48864"	"ENSG00000274473"	"SCT"	6343
"48865"	"ENSG00000235141"	"COX6CP17"	NA
"48866"	"ENSG00000254646"	"OR8B10P"	NA
"48867"	"ENSG00000164309"	"CMYA5"	202333
"48868"	"ENSG00000277606"	""	NA
"48869"	"ENSG00000255315"	"OR8A3P"	NA
"48870"	"ENSG00000198879"	"SFMBT2"	57713
"48871"	"ENSG00000229528"	""	NA
"48872"	"ENSG00000119401"	"TRIM32"	22954
"48873"	"ENSG00000254937"	""	NA
"48874"	"ENSG00000271503"	"CCL5"	6352
"48875"	"ENSG00000276825"	"DRD4"	1815
"48876"	"ENSG00000170953"	"OR8B12"	219858
"48877"	"ENSG00000230734"	"RPL10P3"	NA
"48878"	"ENSG00000230595"	"RSL24D1P2"	NA
"48879"	"ENSG00000230894"	""	NA
"48880"	"ENSG00000225918"	"RPL7P59"	NA
"48881"	"ENSG00000228940"	""	NA
"48882"	"ENSG00000196119"	"OR8A1"	390275
"48883"	"ENSG00000267681"	""	NA
"48884"	"ENSG00000250258"	""	NA
"48885"	"ENSG00000240828"	"RPL21P4"	NA
"48886"	"ENSG00000148219"	"ASTN2"	23245
"48887"	"ENSG00000213455"	"PPIAP82"	NA
"48888"	"ENSG00000267002"	""	NA
"48889"	"ENSG00000275536"	""	NA
"48890"	"ENSG00000223402"	""	NA
"48891"	"ENSG00000255341"	"OR8Q1P"	NA
"48892"	"ENSG00000198496"	"NBR2"	10230
"48893"	"ENSG00000161281"	"COX7A1"	1346
"48894"	"ENSG00000154143"	"PANX3"	116337
"48895"	"ENSG00000273656"	""	NA
"48896"	"ENSG00000172732"	"MUS81"	80198
"48897"	"ENSG00000267595"	""	NA
"48898"	"ENSG00000169136"	"ATF5"	22809
"48899"	"ENSG00000270240"	""	NA
"48900"	"ENSG00000253522"	"MIR3142HG"	107075116
"48901"	"ENSG00000183426"	"NPIPA1"	9284
"48902"	"ENSG00000183426"	"NPIPA1"	107984071
"48903"	"ENSG00000237338"	"FTCD-AS1"	NA
"48904"	"ENSG00000249476"	""	285638
"48905"	"ENSG00000157869"	"RAB28"	9364
"48906"	"ENSG00000160282"	"FTCD"	10841
"48907"	"ENSG00000276122"	""	NA
"48908"	"ENSG00000012048"	"BRCA1"	672
"48909"	"ENSG00000238254"	""	NA
"48910"	"ENSG00000280405"	""	NA
"48911"	"ENSG00000149243"	"KLHL35"	283212
"48912"	"ENSG00000250888"	"LINC01455"	105616916
"48913"	"ENSG00000250208"	"FZD10-AS1"	440119
"48914"	"ENSG00000267005"	""	NA
"48915"	"ENSG00000258050"	""	NA
"48916"	"ENSG00000205352"	"PRR13"	54458
"48917"	"ENSG00000273847"	""	NA
"48918"	"ENSG00000178695"	"KCTD12"	115207
"48919"	"ENSG00000225721"	""	NA
"48920"	"ENSG00000254391"	""	NA
"48921"	"ENSG00000104960"	"PTOV1"	53635
"48922"	"ENSG00000253796"	""	NA
"48923"	"ENSG00000142937"	"RPS8"	6202
"48924"	"ENSG00000118322"	"ATP10B"	23120
"48925"	"ENSG00000278727"	""	NA
"48926"	"ENSG00000277036"	""	NA
"48927"	"ENSG00000174417"	"TRHR"	7201
"48928"	"ENSG00000240890"	""	NA
"48929"	"ENSG00000198961"	"PJA2"	9867
"48930"	"ENSG00000243873"	"HMGB1P36"	NA
"48931"	"ENSG00000274722"	"KIR3DL2"	3812
"48932"	"ENSG00000275311"	""	NA
"48933"	"ENSG00000099812"	"MISP"	126353
"48934"	"ENSG00000235377"	""	NA
"48935"	"ENSG00000118903"	"BTF3P11"	NA
"48936"	"ENSG00000232749"	""	NA
"48937"	"ENSG00000278988"	""	NA
"48938"	"ENSG00000102794"	"ACOD1"	730249
"48939"	"ENSG00000183458"	""	NA
"48940"	"ENSG00000233309"	"RPS6P12"	NA
"48941"	"ENSG00000275825"	""	NA
"48942"	"ENSG00000228046"	"MTCO3P40"	NA
"48943"	"ENSG00000254911"	"SCARNA9"	619383
"48944"	"ENSG00000254911"	"SCARNA9"	100158262
"48945"	"ENSG00000248867"	""	NA
"48946"	"ENSG00000231649"	"SPATA31B1P"	NA
"48947"	"ENSG00000213264"	"NIP7P2"	NA
"48948"	"ENSG00000233873"	"RPL7P44"	NA
"48949"	"ENSG00000214929"	"SPATA31D1"	389763
"48950"	"ENSG00000166012"	"TAF1D"	79101
"48951"	"ENSG00000226592"	""	NA
"48952"	"ENSG00000153093"	"ACOXL"	55289
"48953"	"ENSG00000230182"	"RNF10P1"	NA
"48954"	"ENSG00000231839"	""	NA
"48955"	"ENSG00000230360"	"DDX10P2"	NA
"48956"	"ENSG00000228123"	""	NA
"48957"	"ENSG00000230746"	""	NA
"48958"	"ENSG00000225085"	""	NA
"48959"	"ENSG00000228430"	""	NA
"48960"	"ENSG00000142945"	"KIF2C"	11004
"48961"	"ENSG00000143761"	"ARF1"	375
"48962"	"ENSG00000011677"	"GABRA3"	2556
"48963"	"ENSG00000254889"	""	NA
"48964"	"ENSG00000163624"	"CDS1"	1040
"48965"	"ENSG00000011332"	"DPF1"	8193
"48966"	"ENSG00000253687"	""	NA
"48967"	"ENSG00000151247"	"EIF4E"	1977
"48968"	"ENSG00000258991"	"DUX4L19"	NA
"48969"	"ENSG00000279392"	""	NA
"48970"	"ENSG00000231937"	""	NA
"48971"	"ENSG00000271180"	""	NA
"48972"	"ENSG00000282771"	"TRBV18"	NA
"48973"	"ENSG00000280144"	""	NA
"48974"	"ENSG00000182397"	"DNM1P46"	196968
"48975"	"ENSG00000139625"	"MAP3K12"	7786
"48976"	"ENSG00000196357"	"ZNF565"	147929
"48977"	"ENSG00000111432"	"FZD10"	11211
"48978"	"ENSG00000254715"	"OR7E154P"	NA
"48979"	"ENSG00000205940"	"HSP90AB2P"	NA
"48980"	"ENSG00000242963"	""	NA
"48981"	"ENSG00000233118"	"UBE2V1P8"	NA
"48982"	"ENSG00000259862"	""	NA
"48983"	"ENSG00000259655"	""	NA
"48984"	"ENSG00000213443"	""	NA
"48985"	"ENSG00000276143"	""	NA
"48986"	"ENSG00000120533"	"ENY2"	56943
"48987"	"ENSG00000204581"	"ACOXL-AS1"	400997
"48988"	"ENSG00000167635"	"ZNF146"	7705
"48989"	"ENSG00000230801"	""	NA
"48990"	"ENSG00000236330"	"RPL5P9"	NA
"48991"	"ENSG00000233080"	"LINC01399"	104310353
"48992"	"ENSG00000235238"	"SUMO2P1"	NA
"48993"	"ENSG00000238153"	""	NA
"48994"	"ENSG00000231090"	"MIR4422HG"	109729135
"48995"	"ENSG00000231095"	"GYG1P3"	NA
"48996"	"ENSG00000273068"	""	NA
"48997"	"ENSG00000172638"	"EFEMP2"	30008
"48998"	"ENSG00000110013"	"SIAE"	54414
"48999"	"ENSG00000251367"	""	NA
"49000"	"ENSG00000248876"	""	NA
"49001"	"ENSG00000179546"	"HTR1D"	3352
"49002"	"ENSG00000282621"	"TRBV19"	NA
"49003"	"ENSG00000248440"	""	NA
"49004"	"ENSG00000275269"	"FCAR"	2204
"49005"	"ENSG00000101306"	"MYLK2"	85366
"49006"	"ENSG00000270977"	""	NA
"49007"	"ENSG00000215381"	""	NA
"49008"	"ENSG00000214794"	"KRT18P42"	NA
"49009"	"ENSG00000261326"	"LINC01355"	NA
"49010"	"ENSG00000284726"	""	NA
"49011"	"ENSG00000271849"	""	NA
"49012"	"ENSG00000258413"	""	NA
"49013"	"ENSG00000271013"	"LRRC37A9P"	NA
"49014"	"ENSG00000178974"	"FBXO34"	55030
"49015"	"ENSG00000282731"	""	NA
"49016"	"ENSG00000263923"	""	NA
"49017"	"ENSG00000248230"	"MICE"	NA
"49018"	"ENSG00000251437"	"NDUFS5P4"	NA
"49019"	"ENSG00000072506"	"HSD17B10"	3028
"49020"	"ENSG00000214886"	"FAM177A1P1"	NA
"49021"	"ENSG00000249055"	"TBCAP3"	NA
"49022"	"ENSG00000239686"	""	NA
"49023"	"ENSG00000258469"	"CHMP4BP1"	NA
"49024"	"ENSG00000230017"	"HLA-F-AS1"	285830
"49025"	"ENSG00000257480"	"MRPL2P1"	NA
"49026"	"ENSG00000258455"	""	NA
"49027"	"ENSG00000225289"	"RPL29P29"	NA
"49028"	"ENSG00000224082"	"UBTFL8"	NA
"49029"	"ENSG00000229443"	"LINC00433"	NA
"49030"	"ENSG00000233617"	"HCG4P11"	NA
"49031"	"ENSG00000235458"	"HCG9P5"	NA
"49032"	"ENSG00000227963"	"RBM15-AS1"	440600
"49033"	"ENSG00000240845"	"RPL23AP1"	NA
"49034"	"ENSG00000162775"	"RBM15"	64783
"49035"	"ENSG00000064199"	"SPA17"	53340
"49036"	"ENSG00000112893"	"MAN2A1"	4124
"49037"	"ENSG00000177034"	"MTX3"	345778
"49038"	"ENSG00000235220"	"HLA-F"	3134
"49039"	"ENSG00000271048"	""	NA
"49040"	"ENSG00000250267"	""	NA
"49041"	"ENSG00000120526"	"NUDCD1"	84955
"49042"	"ENSG00000066827"	"ZFAT"	57623
"49043"	"ENSG00000227147"	"TRIM15"	89870
"49044"	"ENSG00000259363"	""	400464
"49045"	"ENSG00000257725"	"LINC02399"	105369891
"49046"	"ENSG00000258290"	"BRWD1P2"	NA
"49047"	"ENSG00000258216"	""	NA
"49048"	"ENSG00000154144"	"TBRG1"	84897
"49049"	"ENSG00000170632"	"ARMC10"	83787
"49050"	"ENSG00000272473"	""	NA
"49051"	"ENSG00000267530"	"LINC01836"	NA
"49052"	"ENSG00000257194"	""	NA
"49053"	"ENSG00000273323"	"NOP56P1"	NA
"49054"	"ENSG00000258183"	"LINC02392"	NA
"49055"	"ENSG00000272907"	""	NA
"49056"	"ENSG00000042429"	"MED17"	9440
"49057"	"ENSG00000259356"	""	NA
"49058"	"ENSG00000273122"	"RPL13P"	NA
"49059"	"ENSG00000254744"	""	NA
"49060"	"ENSG00000272629"	"LINC01623"	NA
"49061"	"ENSG00000267053"	""	NA
"49062"	"ENSG00000259219"	""	105371022
"49063"	"ENSG00000228570"	"NUTM2E"	283008
"49064"	"ENSG00000269352"	"PTOV1-AS2"	NA
"49065"	"ENSG00000257995"	""	NA
"49066"	"ENSG00000226622"	""	NA
"49067"	"ENSG00000140470"	"ADAMTS17"	170691
"49068"	"ENSG00000270455"	"PABPC1P5"	NA
"49069"	"ENSG00000233250"	""	NA
"49070"	"ENSG00000228002"	"DHX9P1"	NA
"49071"	"ENSG00000213024"	"NUP62"	23636
"49072"	"ENSG00000126775"	"ATG14"	22863
"49073"	"ENSG00000261556"	"SMG1P7"	100506060
"49074"	"ENSG00000259318"	""	NA
"49075"	"ENSG00000100281"	"HMGXB4"	10042
"49076"	"ENSG00000249068"	""	NA
"49077"	"ENSG00000214695"	"NPAP1P2"	NA
"49078"	"ENSG00000279609"	""	NA
"49079"	"ENSG00000204437"	"CTSLP6"	NA
"49080"	"ENSG00000155926"	"SLA"	6503
"49081"	"ENSG00000186051"	"TAL2"	6887
"49082"	"ENSG00000189393"	"FAM90A14P"	NA
"49083"	"ENSG00000249778"	"TRMT112P2"	NA
"49084"	"ENSG00000249825"	""	101929215
"49085"	"ENSG00000179772"	"FOXS1"	2307
"49086"	"ENSG00000113296"	"THBS4"	7060
"49087"	"ENSG00000259399"	"TGIF2-C20orf24"	100527943
"49088"	"ENSG00000218536"	""	NA
"49089"	"ENSG00000198670"	"LPA"	4018
"49090"	"ENSG00000198034"	"RPS4X"	6191
"49091"	"ENSG00000275390"	""	NA
"49092"	"ENSG00000276963"	""	NA
"49093"	"ENSG00000223496"	"EXOSC6"	118460
"49094"	"ENSG00000276868"	""	NA
"49095"	"ENSG00000162676"	"GFI1"	2672
"49096"	"ENSG00000101084"	"C20orf24"	55969
"49097"	"ENSG00000219757"	""	NA
"49098"	"ENSG00000282064"	"TRBV20-1"	NA
"49099"	"ENSG00000217120"	""	NA
"49100"	"ENSG00000161048"	"NAPEPLD"	222236
"49101"	"ENSG00000216817"	"R3HDM2P2"	NA
"49102"	"ENSG00000214428"	"NPM1P10"	NA
"49103"	"ENSG00000282598"	""	NA
"49104"	"ENSG00000282712"	"DEAF1"	10522
"49105"	"ENSG00000214584"	"PGGT1BP2"	NA
"49106"	"ENSG00000213830"	"CFL1P5"	NA
"49107"	"ENSG00000218173"	""	NA
"49108"	"ENSG00000183323"	"CCDC125"	202243
"49109"	"ENSG00000282516"	""	NA
"49110"	"ENSG00000251050"	""	NA
"49111"	"ENSG00000228366"	""	NA
"49112"	"ENSG00000232486"	""	NA
"49113"	"ENSG00000102309"	"PIN4"	5303
"49114"	"ENSG00000233025"	"CRYZP1"	NA
"49115"	"ENSG00000224415"	""	NA
"49116"	"ENSG00000232677"	"LINC00665"	100506930
"49117"	"ENSG00000095209"	"TMEM38B"	55151
"49118"	"ENSG00000228970"	"UBTFL6"	NA
"49119"	"ENSG00000282581"	""	NA
"49120"	"ENSG00000106236"	"NPTX2"	4885
"49121"	"ENSG00000136114"	"THSD1"	55901
"49122"	"ENSG00000163682"	"RPL9"	6133
"49123"	"ENSG00000113492"	"AGXT2"	64902
"49124"	"ENSG00000282587"	""	NA
"49125"	"ENSG00000232508"	"MRPL45P1"	NA
"49126"	"ENSG00000104951"	"IL4I1"	259307
"49127"	"ENSG00000224291"	""	NA
"49128"	"ENSG00000164949"	"GEM"	2669
"49129"	"ENSG00000282462"	"TRBV21-1"	NA
"49130"	"ENSG00000239199"	"RPL21P6"	NA
"49131"	"ENSG00000182521"	"TBPL2"	387332
"49132"	"ENSG00000228849"	"TNF"	7124
"49133"	"ENSG00000125931"	"CITED1"	4435
"49134"	"ENSG00000101082"	"SLA2"	84174
"49135"	"ENSG00000186160"	"CYP4Z1"	199974
"49136"	"ENSG00000273635"	""	NA
"49137"	"ENSG00000083223"	"ZCCHC6"	79670
"49138"	"ENSG00000143793"	"C1orf35"	79169
"49139"	"ENSG00000214336"	"FOXI3"	344167
"49140"	"ENSG00000104755"	"ADAM2"	2515
"49141"	"ENSG00000229017"	"LINC01277"	NA
"49142"	"ENSG00000176248"	"ANAPC2"	29882
"49143"	"ENSG00000225154"	""	NA
"49144"	"ENSG00000227192"	""	NA
"49145"	"ENSG00000225506"	"CYP4A22-AS1"	NA
"49146"	"ENSG00000159173"	"TNNI1"	7135
"49147"	"ENSG00000172073"	"TEX37"	200523
"49148"	"ENSG00000231656"	"FAM90A18P"	NA
"49149"	"ENSG00000225514"	"MTND1P34"	NA
"49150"	"ENSG00000148704"	"VAX1"	11023
"49151"	"ENSG00000224805"	"LINC00853"	100874253
"49152"	"ENSG00000140682"	"TGFB1I1"	7041
"49153"	"ENSG00000231969"	""	NA
"49154"	"ENSG00000227688"	"HNRNPA3P2"	NA
"49155"	"ENSG00000162365"	"CYP4A22"	284541
"49156"	"ENSG00000273085"	""	NA
"49157"	"ENSG00000166448"	"TMEM130"	222865
"49158"	"ENSG00000168288"	"MMADHC"	27249
"49159"	"ENSG00000119684"	"MLH3"	27030
"49160"	"ENSG00000118707"	"TGIF2"	60436
"49161"	"ENSG00000237354"	"OR52S1P"	NA
"49162"	"ENSG00000226157"	"OR52E3P"	NA
"49163"	"ENSG00000282036"	"TRBV22-1"	NA
"49164"	"ENSG00000203560"	"OR52J1P"	NA
"49165"	"ENSG00000165105"	"RASEF"	158158
"49166"	"ENSG00000136100"	"VPS36"	51028
"49167"	"ENSG00000186871"	"ERCC6L"	54821
"49168"	"ENSG00000282876"	""	NA
"49169"	"ENSG00000236897"	""	NA
"49170"	"ENSG00000273969"	""	NA
"49171"	"ENSG00000176101"	"SSNA1"	8636
"49172"	"ENSG00000166130"	"IKBIP"	121457
"49173"	"ENSG00000233427"	""	NA
"49174"	"ENSG00000116329"	"OPRD1"	4985
"49175"	"ENSG00000183704"	"SLC9B1P1"	NA
"49176"	"ENSG00000253417"	"LINC02159"	285629
"49177"	"ENSG00000251013"	"GAPDHP62"	NA
"49178"	"ENSG00000186106"	"ANKRD46"	157567
"49179"	"ENSG00000204673"	"AKT1S1"	84335
"49180"	"ENSG00000187713"	"TMEM203"	94107
"49181"	"ENSG00000278023"	"RDM1"	201299
"49182"	"ENSG00000205494"	"OR52A4P"	NA
"49183"	"ENSG00000176058"	"TPRN"	286262
"49184"	"ENSG00000282449"	"TRBV23-1"	NA
"49185"	"ENSG00000171944"	"OR52A5"	390054
"49186"	"ENSG00000236925"	"LTB"	4050
"49187"	"ENSG00000182070"	"OR52A1"	23538
"49188"	"ENSG00000138246"	"DNAJC13"	23317
"49189"	"ENSG00000176752"	"OR51A1P"	NA
"49190"	"ENSG00000176748"	"OR52Z1"	283110
"49191"	"ENSG00000281946"	""	NA
"49192"	"ENSG00000228199"	"PAIP1P1"	NA
"49193"	"ENSG00000227048"	""	NA
"49194"	"ENSG00000166004"	"CEP295"	85459
"49195"	"ENSG00000176742"	"OR51V1"	283111
"49196"	"ENSG00000224817"	""	NA
"49197"	"ENSG00000230230"	"TRIM26"	7726
"49198"	"ENSG00000273372"	"SFTPD-AS1"	NA
"49199"	"ENSG00000235924"	"ZNRF2P3"	NA
"49200"	"ENSG00000242600"	"MBL1P"	8512
"49201"	"ENSG00000283130"	""	NA
"49202"	"ENSG00000229477"	"FAM90A16P"	NA
"49203"	"ENSG00000172782"	"FADS6"	283985
"49204"	"ENSG00000224097"	""	NA
"49205"	"ENSG00000280259"	""	NA
"49206"	"ENSG00000283101"	"BMS1P21"	NA
"49207"	"ENSG00000133661"	"SFTPD"	6441
"49208"	"ENSG00000101052"	"IFT52"	51098
"49209"	"ENSG00000121897"	"LIAS"	11019
"49210"	"ENSG00000162947"	"LINC01931"	150596
"49211"	"ENSG00000171793"	"CTPS1"	1503
"49212"	"ENSG00000273804"	""	NA
"49213"	"ENSG00000182040"	"USH1G"	124590
"49214"	"ENSG00000274192"	"ABCB10P4"	NA
"49215"	"ENSG00000283913"	""	NA
"49216"	"ENSG00000145863"	"GABRA6"	2559
"49217"	"ENSG00000234028"	""	NA
"49218"	"ENSG00000183034"	"OTOP2"	92736
"49219"	"ENSG00000282730"	"TRBV24-1"	NA
"49220"	"ENSG00000225420"	""	101928371
"49221"	"ENSG00000172071"	"EIF2AK3"	9451
"49222"	"ENSG00000039650"	"PNKP"	11284
"49223"	"ENSG00000099330"	"OCEL1"	79629
"49224"	"ENSG00000182938"	"OTOP3"	347741
"49225"	"ENSG00000270242"	"ACTR3BP1"	NA
"49226"	"ENSG00000156508"	"EEF1A1"	1915
"49227"	"ENSG00000279456"	""	NA
"49228"	"ENSG00000237566"	""	NA
"49229"	"ENSG00000284057"	""	NA
"49230"	"ENSG00000215126"	"CBWD6"	150472
"49231"	"ENSG00000215126"	"CBWD6"	644019
"49232"	"ENSG00000279696"	""	NA
"49233"	"ENSG00000145864"	"GABRB2"	2561
"49234"	"ENSG00000225211"	"NCR3"	259197
"49235"	"ENSG00000131738"	"KRT33B"	3884
"49236"	"ENSG00000275828"	""	NA
"49237"	"ENSG00000104783"	"KCNN4"	3783
"49238"	"ENSG00000257787"	""	NA
"49239"	"ENSG00000224091"	""	NA
"49240"	"ENSG00000167861"	"HID1"	283987
"49241"	"ENSG00000164754"	"RAD21"	5885
"49242"	"ENSG00000131737"	"KRT34"	3885
"49243"	"ENSG00000282017"	"MTRNR2L6"	100463482
"49244"	"ENSG00000213736"	""	NA
"49245"	"ENSG00000228300"	"C19orf24"	55009
"49246"	"ENSG00000118508"	"RAB32"	10981
"49247"	"ENSG00000168447"	"SCNN1B"	6338
"49248"	"ENSG00000094796"	"KRT31"	3881
"49249"	"ENSG00000237468"	""	101928661
"49250"	"ENSG00000224710"	"FAM90A8P"	NA
"49251"	"ENSG00000251395"	"FTH1P9"	NA
"49252"	"ENSG00000126777"	"KTN1"	3895
"49253"	"ENSG00000034510"	"TMSB10"	9168
"49254"	"ENSG00000234859"	""	100505782
"49255"	"ENSG00000244734"	"HBB"	3043
"49256"	"ENSG00000108417"	"KRT37"	8688
"49257"	"ENSG00000213400"	"RPL12P18"	NA
"49258"	"ENSG00000225433"	"MTND1P12"	NA
"49259"	"ENSG00000225438"	"KRT41P"	NA
"49260"	"ENSG00000186854"	"TRABD2A"	129293
"49261"	"ENSG00000186854"	"TRABD2A"	105374836
"49262"	"ENSG00000234514"	"LST1"	7940
"49263"	"ENSG00000281963"	"TRBV25-1"	NA
"49264"	"ENSG00000253403"	""	NA
"49265"	"ENSG00000280132"	""	NA
"49266"	"ENSG00000263586"	"HID1-AS1"	102723641
"49267"	"ENSG00000232286"	""	NA
"49268"	"ENSG00000230636"	"RPL36P1"	NA
"49269"	"ENSG00000276362"	""	NA
"49270"	"ENSG00000244217"	"RPS4XP10"	NA
"49271"	"ENSG00000109089"	"CDR2L"	30850
"49272"	"ENSG00000281202"	"LINC01097"	285547
"49273"	"ENSG00000269148"	""	NA
"49274"	"ENSG00000276794"	""	NA
"49275"	"ENSG00000125755"	"SYMPK"	8189
"49276"	"ENSG00000109705"	"NKX3-2"	579
"49277"	"ENSG00000231703"	""	NA
"49278"	"ENSG00000167862"	"MRPL58"	3396
"49279"	"ENSG00000182463"	"TSHZ2"	128553
"49280"	"ENSG00000239521"	"GATS"	352954
"49281"	"ENSG00000188566"	"NDOR1"	27158
"49282"	"ENSG00000114841"	"DNAH1"	25981
"49283"	"ENSG00000224530"	"PPIAP10"	NA
"49284"	"ENSG00000259723"	""	NA
"49285"	"ENSG00000223492"	""	NA
"49286"	"ENSG00000227705"	""	NA
"49287"	"ENSG00000271774"	""	NA
"49288"	"ENSG00000280759"	"AP2A2"	161
"49289"	"ENSG00000224567"	""	NA
"49290"	"ENSG00000278982"	""	NA
"49291"	"ENSG00000229714"	"ZNF90P2"	NA
"49292"	"ENSG00000180901"	"KCTD2"	23510
"49293"	"ENSG00000174437"	"ATP2A2"	488
"49294"	"ENSG00000118308"	"LRMP"	4033
"49295"	"ENSG00000232591"	""	NA
"49296"	"ENSG00000197651"	"CCER1"	196477
"49297"	"ENSG00000196243"	"LINC00615"	439916
"49298"	"ENSG00000230121"	""	NA
"49299"	"ENSG00000227559"	"HCG14"	414760
"49300"	"ENSG00000258978"	"HIF1AP1"	NA
"49301"	"ENSG00000232788"	""	NA
"49302"	"ENSG00000170348"	"TMED10"	10972
"49303"	"ENSG00000149532"	"CPSF7"	79869
"49304"	"ENSG00000091409"	"ITGA6"	3655
"49305"	"ENSG00000270993"	""	NA
"49306"	"ENSG00000167863"	"ATP5H"	10476
"49307"	"ENSG00000066923"	"STAG3"	10734
"49308"	"ENSG00000130600"	"H19"	283120
"49309"	"ENSG00000130600"	"H19"	102724852
"49310"	"ENSG00000119638"	"NEK9"	91754
"49311"	"ENSG00000253327"	"RAD21-AS1"	644660
"49312"	"ENSG00000147679"	"UTP23"	84294
"49313"	"ENSG00000246095"	"LINC01096"	NA
"49314"	"ENSG00000232724"	"TRIM80P"	NA
"49315"	"ENSG00000239557"	""	NA
"49316"	"ENSG00000278238"	""	NA
"49317"	"ENSG00000229862"	""	NA
"49318"	"ENSG00000283314"	"LINC02357"	105374540
"49319"	"ENSG00000223967"	""	NA
"49320"	"ENSG00000223940"	"KRT8P8"	NA
"49321"	"ENSG00000066468"	"FGFR2"	2263
"49322"	"ENSG00000230695"	""	NA
"49323"	"ENSG00000225166"	""	102724849
"49324"	"ENSG00000147677"	"EIF3H"	8667
"49325"	"ENSG00000228618"	""	NA
"49326"	"ENSG00000280123"	""	NA
"49327"	"ENSG00000077080"	"ACTL6B"	51412
"49328"	"ENSG00000265817"	"FSBP"	25788
"49329"	"ENSG00000265817"	"FSBP"	100861412
"49330"	"ENSG00000170190"	"SLC16A5"	9121
"49331"	"ENSG00000216721"	""	NA
"49332"	"ENSG00000150977"	"RILPL2"	196383
"49333"	"ENSG00000230838"	"LINC01614"	NA
"49334"	"ENSG00000235770"	"LINC00607"	646324
"49335"	"ENSG00000197275"	"RAD54B"	25788
"49336"	"ENSG00000270445"	""	NA
"49337"	"ENSG00000125944"	"HNRNPR"	10236
"49338"	"ENSG00000248452"	""	NA
"49339"	"ENSG00000227981"	""	NA
"49340"	"ENSG00000119640"	"ACYP1"	97
"49341"	"ENSG00000234938"	""	NA
"49342"	"ENSG00000237525"	""	NA
"49343"	"ENSG00000136108"	"CKAP2"	26586
"49344"	"ENSG00000160838"	"LRRC71"	149499
"49345"	"ENSG00000119703"	"ZC2HC1C"	79696
"49346"	"ENSG00000212864"	"RNF208"	727800
"49347"	"ENSG00000135940"	"COX5B"	1329
"49348"	"ENSG00000180769"	"WDFY3-AS2"	404201
"49349"	"ENSG00000259138"	""	NA
"49350"	"ENSG00000197191"	"CYSRT1"	375791
"49351"	"ENSG00000233516"	""	NA
"49352"	"ENSG00000175216"	"CKAP5"	9793
"49353"	"ENSG00000233569"	""	101928797
"49354"	"ENSG00000235133"	"RPL35AP22"	NA
"49355"	"ENSG00000233198"	"RNF224"	643596
"49356"	"ENSG00000023516"	"AKAP11"	11215
"49357"	"ENSG00000163625"	"WDFY3"	23001
"49358"	"ENSG00000257808"	""	NA
"49359"	"ENSG00000139626"	"ITGB7"	3695
"49360"	"ENSG00000261666"	"LINC00560"	100861553
"49361"	"ENSG00000104946"	"TBC1D17"	79735
"49362"	"ENSG00000136869"	"TLR4"	7099
"49363"	"ENSG00000198569"	"SLC34A3"	142680
"49364"	"ENSG00000233211"	"GRPEL2P1"	NA
"49365"	"ENSG00000232225"	"LINC01047"	105616982
"49366"	"ENSG00000213399"	""	NA
"49367"	"ENSG00000239991"	""	NA
"49368"	"ENSG00000140931"	"CMTM3"	123920
"49369"	"ENSG00000243572"	"LINC02017"	105377096
